DATE_TIME,AC_POWER,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,hour,day,month,is_daytime
2020-06-14 12:00:00,702.6857143,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,770.6428571,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,725.1714286,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,694.0375,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,711.9875,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,743.5285714,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,703.625,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,718.1,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,0.0,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,739.0714286,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,726.4142857,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,715.175,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,718.9,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,743.5571429,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,734.8,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,758.6714286,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,763.2714286,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,717.6857143,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:00:00,747.2,0.4920235971428571,25.21828571428572,37.81592471428572,12,14,6,1
2020-06-14 12:15:00,0.0,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,704.35,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,715.0714286,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,689.75,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,706.0875,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,711.7125,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,711.8571429,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,689.0857143,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,705.0875,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,689.2714286,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,715.4125,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,0.0,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,694.275,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,679.7625,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,684.5857143,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,684.6,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,691.1375,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,688.0285714,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,696.525,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,688.85,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,688.25,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:15:00,689.275,0.4727646679999999,24.93256013333333,36.6068582,12,14,6,1
2020-06-14 12:30:00,0.0,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,697.2142857,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,680.925,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,668.5857143,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,692.1571429,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,684.4714286,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,673.175,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,669.375,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,683.7142857,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,671.225,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,701.5857143,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,0.0,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,680.2714286,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,663.1571429,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,685.85,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,683.3428571,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,676.4857143,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,678.75,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,682.8857143,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,678.2571429,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,677.7142857,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:30:00,677.6428571,0.454945416,24.945296133333336,35.61483133333333,12,14,6,1
2020-06-14 12:45:00,0.0,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,777.45,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,775.1428571,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,753.5,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,781.275,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,768.55,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,760.7571429,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,761.5,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,762.75,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,768.7857143,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,782.6625,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,0.0,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,776.275,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,741.275,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,786.5857143,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,775.275,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,769.7625,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,792.0714286,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,764.3,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,758.25,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,773.4125,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 12:45:00,772.075,0.519268844,25.431060866666662,37.15700086666667,12,14,6,1
2020-06-14 13:00:00,0.0,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,878.3428571,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,884.575,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,849.0142857,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,856.3428571,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
